NAME                                                        CPU(cores)   CPU%   MEMORY(bytes)   MEMORY%   
node29.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   54m          0%     3917Mi          6%        
node11.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   52m          0%     3904Mi          6%        
node19.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   52m          0%     3907Mi          6%        
node21.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   52m          0%     3840Mi          5%        
node1.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    52m          0%     2379Mi          3%        
node41.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   51m          0%     3937Mi          6%        
node12.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   49m          0%     3875Mi          6%        
node44.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   48m          0%     3956Mi          6%        
node30.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   47m          0%     3880Mi          6%        
node39.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   45m          0%     3908Mi          6%        
node24.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   45m          0%     3914Mi          6%        
node6.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    44m          0%     3950Mi          6%        
node48.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   44m          0%     3911Mi          6%        
node46.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   37m          0%     3931Mi          6%        
node25.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   31m          0%     3891Mi          6%        
NAME                                                        CPU(cores)   CPU%   MEMORY(bytes)   MEMORY%   
node0.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    381m         2%     4846Mi          7%        
node2.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    93m          0%     3333Mi          5%        
node22.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   82m          0%     3346Mi          5%        
node34.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   80m          0%     3287Mi          5%        
node20.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   78m          0%     3313Mi          5%        
node51.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   76m          0%     3982Mi          6%        
node23.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   76m          0%     3369Mi          5%        
node49.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   76m          0%     3384Mi          5%        
node38.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   73m          0%     3323Mi          5%        
node5.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    72m          0%     3329Mi          5%        
node35.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   72m          0%     3428Mi          5%        
node4.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    71m          0%     3335Mi          5%        
node40.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   70m          0%     3398Mi          5%        
node14.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   70m          0%     3308Mi          5%        
node10.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   70m          0%     3340Mi          5%        
node17.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   67m          0%     3332Mi          5%        
node36.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   67m          0%     3290Mi          5%        
node26.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   66m          0%     3334Mi          5%        
node37.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   65m          0%     3313Mi          5%        
node3.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    65m          0%     3297Mi          5%        
node43.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   65m          0%     3399Mi          5%        
node33.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   63m          0%     3327Mi          5%        
node28.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   61m          0%     4094Mi          6%        
node16.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   61m          0%     3305Mi          5%        
node45.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   60m          0%     3395Mi          5%        
node31.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   58m          0%     3300Mi          5%        
node8.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    57m          0%     3917Mi          6%        
node32.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   57m          0%     4040Mi          6%        
node29.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   56m          0%     3920Mi          6%        
node42.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   56m          0%     3894Mi          6%        
node50.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   54m          0%     3892Mi          6%        
node27.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   54m          0%     3977Mi          6%        
node7.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    53m          0%     3372Mi          5%        
node19.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   52m          0%     3907Mi          6%        
node12.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   52m          0%     3873Mi          6%        
node6.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    50m          0%     3951Mi          6%        
node9.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    50m          0%     3961Mi          6%        
node39.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   49m          0%     3909Mi          6%        
node11.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   47m          0%     3905Mi          6%        
node47.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   47m          0%     3893Mi          6%        
node18.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   46m          0%     3905Mi          6%        
node1.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    45m          0%     2382Mi          3%        
node30.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   45m          0%     3881Mi          6%        
node44.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   44m          0%     3956Mi          6%        
node21.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   44m          0%     3843Mi          5%        
node41.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   43m          0%     3935Mi          6%        
node15.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   42m          0%     3990Mi          6%        
node48.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   41m          0%     3913Mi          6%        
node24.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   41m          0%     3915Mi          6%        
node25.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   37m          0%     3889Mi          6%        
node13.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   34m          0%     3917Mi          6%        
node46.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   30m          0%     3931Mi          6%        
NAME                                                        CPU(cores)   CPU%   MEMORY(bytes)   MEMORY%   
node0.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    403m         2%     4850Mi          7%        
node2.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    86m          0%     3332Mi          5%        
node22.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   83m          0%     3344Mi          5%        
node14.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   75m          0%     3310Mi          5%        
node17.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   74m          0%     3332Mi          5%        
node43.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   74m          0%     3401Mi          5%        
node5.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    72m          0%     3330Mi          5%        
node49.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   72m          0%     3385Mi          5%        
node35.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   69m          0%     3429Mi          5%        
node23.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   68m          0%     3372Mi          5%        
node38.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   65m          0%     3324Mi          5%        
node37.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   64m          0%     3314Mi          5%        
node31.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   62m          0%     3301Mi          5%        
node4.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    61m          0%     3336Mi          5%        
node40.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   61m          0%     3400Mi          5%        
node36.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   60m          0%     3291Mi          5%        
node16.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   60m          0%     3305Mi          5%        
node34.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   60m          0%     3287Mi          5%        
node33.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   59m          0%     3328Mi          5%        
node15.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   59m          0%     3989Mi          6%        
node20.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   58m          0%     3315Mi          5%        
node26.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   57m          0%     3333Mi          5%        
node10.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   57m          0%     3341Mi          5%        
node27.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   55m          0%     3977Mi          6%        
node45.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   54m          0%     3396Mi          5%        
node44.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   54m          0%     3957Mi          6%        
node42.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   53m          0%     3890Mi          6%        
node28.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   52m          0%     4096Mi          6%        
node7.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    52m          0%     3374Mi          5%        
node47.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   51m          0%     3893Mi          6%        
node1.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    49m          0%     2382Mi          3%        
node18.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   49m          0%     3907Mi          6%        
node8.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    49m          0%     3917Mi          6%        
node29.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   49m          0%     3919Mi          6%        
node19.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   48m          0%     3909Mi          6%        
node3.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    48m          0%     3297Mi          5%        
node21.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   47m          0%     3844Mi          6%        
node9.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    47m          0%     3961Mi          6%        
node48.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   46m          0%     3914Mi          6%        
node51.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   45m          0%     3985Mi          6%        
node11.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   44m          0%     3904Mi          6%        
node39.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   43m          0%     3911Mi          6%        
node32.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   43m          0%     4041Mi          6%        
node41.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   42m          0%     3934Mi          6%        
node24.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   40m          0%     3915Mi          6%        
node6.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    40m          0%     3956Mi          6%        
node25.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   39m          0%     3891Mi          6%        
node30.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   38m          0%     3881Mi          6%        
node50.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   37m          0%     3890Mi          6%        
node13.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   37m          0%     3920Mi          6%        
node12.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   36m          0%     3875Mi          6%        
node46.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   32m          0%     3932Mi          6%        
