NAME                                                        CPU(cores)   CPU%   MEMORY(bytes)   MEMORY%   
node6.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    92m          0%     4331Mi          6%        
node18.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   90m          0%     4269Mi          6%        
node42.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   90m          0%     4254Mi          6%        
node47.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   90m          0%     4264Mi          6%        
node39.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   89m          0%     4253Mi          6%        
node50.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   89m          0%     4225Mi          6%        
node19.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   86m          0%     4253Mi          6%        
node29.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   86m          0%     4258Mi          6%        
node44.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   84m          0%     4381Mi          6%        
node8.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    83m          0%     4316Mi          6%        
node9.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    83m          0%     4339Mi          6%        
node48.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   82m          0%     4255Mi          6%        
node11.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   82m          0%     4256Mi          6%        
node24.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   80m          0%     4275Mi          6%        
node12.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   78m          0%     4264Mi          6%        
node13.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   78m          0%     4307Mi          6%        
node30.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   78m          0%     4250Mi          6%        
node41.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   77m          0%     4292Mi          6%        
node51.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   71m          0%     4340Mi          6%        
node25.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   56m          0%     4271Mi          6%        
node1.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    54m          0%     2347Mi          3%        
node46.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   51m          0%     4293Mi          6%        
NAME                                                        CPU(cores)   CPU%   MEMORY(bytes)   MEMORY%   
node0.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    379m         2%     4893Mi          7%        
node40.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   111m         0%     3758Mi          5%        
node2.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    104m         0%     3656Mi          5%        
node23.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   102m         0%     3675Mi          5%        
node5.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    102m         0%     3679Mi          5%        
node16.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   102m         0%     3652Mi          5%        
node20.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   100m         0%     3664Mi          5%        
node26.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   99m          0%     3720Mi          5%        
node7.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    99m          0%     3730Mi          5%        
node49.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   97m          0%     3741Mi          5%        
node3.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    97m          0%     3670Mi          5%        
node45.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   96m          0%     3758Mi          5%        
node17.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   96m          0%     3652Mi          5%        
node35.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   94m          0%     3762Mi          5%        
node4.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    93m          0%     3665Mi          5%        
node31.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   93m          0%     3642Mi          5%        
node10.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   93m          0%     3720Mi          5%        
node43.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   93m          0%     3801Mi          5%        
node22.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   93m          0%     3700Mi          5%        
node14.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   91m          0%     3644Mi          5%        
node34.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   91m          0%     3623Mi          5%        
node33.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   91m          0%     3695Mi          5%        
node37.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   90m          0%     3702Mi          5%        
node38.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   89m          0%     3660Mi          5%        
node36.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   87m          0%     3704Mi          5%        
node21.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   82m          0%     4212Mi          6%        
node51.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   81m          0%     4331Mi          6%        
node8.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    81m          0%     4317Mi          6%        
node39.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   80m          0%     4244Mi          6%        
node47.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   77m          0%     4260Mi          6%        
node27.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   77m          0%     4377Mi          6%        
node32.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   76m          0%     4368Mi          6%        
node29.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   76m          0%     4253Mi          6%        
node28.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   76m          0%     4453Mi          6%        
node42.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   74m          0%     4246Mi          6%        
node50.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   74m          0%     4218Mi          6%        
node24.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   74m          0%     4276Mi          6%        
node41.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   72m          0%     4284Mi          6%        
node15.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   69m          0%     4339Mi          6%        
node48.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   69m          0%     4251Mi          6%        
node19.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   69m          0%     4252Mi          6%        
node12.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   68m          0%     4262Mi          6%        
node9.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    68m          0%     4337Mi          6%        
node44.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   68m          0%     4378Mi          6%        
node13.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   67m          0%     4305Mi          6%        
node11.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   67m          0%     4254Mi          6%        
node18.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   64m          0%     4267Mi          6%        
node6.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    63m          0%     4327Mi          6%        
node30.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   60m          0%     4250Mi          6%        
node1.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    49m          0%     2348Mi          3%        
node25.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   43m          0%     4264Mi          6%        
node46.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   42m          0%     4290Mi          6%        
