NAME                                                        CPU(cores)   CPU%   MEMORY(bytes)   MEMORY%   
node18.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   52m          0%     3900Mi          6%        
node21.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   52m          0%     3829Mi          5%        
node51.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   50m          0%     3962Mi          6%        
node39.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   50m          0%     3878Mi          6%        
node1.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    48m          0%     2377Mi          3%        
node9.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    47m          0%     3957Mi          6%        
node11.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   45m          0%     3887Mi          6%        
node42.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   44m          0%     3870Mi          6%        
node50.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   43m          0%     3878Mi          6%        
node6.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    42m          0%     3949Mi          6%        
node19.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   42m          0%     3905Mi          6%        
node8.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    42m          0%     3903Mi          6%        
node29.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   42m          0%     3900Mi          6%        
node32.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   40m          0%     4022Mi          6%        
node15.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   40m          0%     3980Mi          6%        
node41.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   39m          0%     3923Mi          6%        
node44.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   39m          0%     3941Mi          6%        
node24.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   38m          0%     3901Mi          6%        
node30.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   37m          0%     3881Mi          6%        
node47.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   37m          0%     3884Mi          6%        
node13.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   35m          0%     3899Mi          6%        
node48.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   34m          0%     3903Mi          6%        
node12.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   33m          0%     3887Mi          6%        
node25.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   28m          0%     3875Mi          6%        
node46.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   24m          0%     3908Mi          6%        
NAME                                                        CPU(cores)   CPU%   MEMORY(bytes)   MEMORY%   
node0.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    356m         2%     4809Mi          7%        
node17.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   89m          0%     3339Mi          5%        
node14.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   81m          0%     3298Mi          5%        
node35.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   71m          0%     3411Mi          5%        
node31.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   67m          0%     3282Mi          5%        
node38.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   67m          0%     3313Mi          5%        
node43.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   65m          0%     3395Mi          5%        
node16.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   65m          0%     3298Mi          5%        
node20.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   64m          0%     3297Mi          5%        
node34.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   64m          0%     3269Mi          5%        
node23.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   63m          0%     3335Mi          5%        
node22.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   63m          0%     3331Mi          5%        
node45.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   62m          0%     3398Mi          5%        
node7.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    62m          0%     3371Mi          5%        
node27.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   62m          0%     3949Mi          6%        
node2.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    60m          0%     3300Mi          5%        
node10.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   58m          0%     3321Mi          5%        
node4.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    57m          0%     3303Mi          5%        
node36.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   57m          0%     3278Mi          5%        
node40.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   57m          0%     3394Mi          5%        
node37.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   57m          0%     3289Mi          5%        
node5.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    56m          0%     3302Mi          5%        
node19.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   56m          0%     3907Mi          6%        
node33.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   55m          0%     3297Mi          5%        
node26.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   54m          0%     3305Mi          5%        
node49.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   54m          0%     3379Mi          5%        
node18.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   54m          0%     3896Mi          6%        
node3.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    53m          0%     3292Mi          5%        
node28.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   52m          0%     4083Mi          6%        
node9.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    52m          0%     3956Mi          6%        
node41.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   47m          0%     3917Mi          6%        
node6.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    47m          0%     3949Mi          6%        
node21.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   47m          0%     3828Mi          5%        
node44.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   46m          0%     3942Mi          6%        
node1.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    46m          0%     2379Mi          3%        
node51.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   46m          0%     3964Mi          6%        
node29.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   46m          0%     3900Mi          6%        
node13.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   45m          0%     3901Mi          6%        
node48.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   45m          0%     3903Mi          6%        
node8.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us    44m          0%     3905Mi          6%        
node32.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   44m          0%     4022Mi          6%        
node30.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   43m          0%     3884Mi          6%        
node47.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   42m          0%     3885Mi          6%        
node39.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   42m          0%     3879Mi          6%        
node50.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   41m          0%     3879Mi          6%        
node11.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   40m          0%     3887Mi          6%        
node42.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   40m          0%     3870Mi          6%        
node15.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   39m          0%     3983Mi          6%        
node24.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   38m          0%     3900Mi          6%        
node12.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   38m          0%     3883Mi          6%        
node46.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   25m          0%     3908Mi          6%        
node25.sv440-201251.decentralizedsch-pg0.utah.cloudlab.us   21m          0%     3872Mi          6%        
